"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"4771",2020,3,28,6,"negative",30534,0.41991336
"4772",2020,3,28,6,"neutral",34812,0.478745788
"4773",2020,3,28,6,"positive",7369,0.101340851
"4774",2020,3,28,7,"negative",31672,0.407692506
"4775",2020,3,28,7,"neutral",37862,0.487372242
"4776",2020,3,28,7,"positive",8152,0.104935252
"4777",2020,3,28,8,"negative",30752,0.406815536
"4778",2020,3,28,8,"neutral",36635,0.484641232
"4779",2020,3,28,8,"positive",8205,0.108543232
"4780",2020,3,28,9,"negative",27504,0.412582692
"4781",2020,3,28,9,"neutral",32266,0.484016621
"4782",2020,3,28,9,"positive",6893,0.103400687
"4783",2020,3,28,10,"negative",30407,0.41079993
"4784",2020,3,28,10,"neutral",35838,0.484172983
"4785",2020,3,28,10,"positive",7774,0.105027088
"4786",2020,3,28,11,"negative",28071,0.402192134
"4787",2020,3,28,11,"neutral",34960,0.50089548
"4788",2020,3,28,11,"positive",6764,0.096912386
"4789",2020,3,28,12,"negative",26951,0.399789358
"4790",2020,3,28,12,"neutral",33545,0.49760432
"4791",2020,3,28,12,"positive",6917,0.102606322
"4792",2020,3,28,13,"negative",29819,0.403133788
"4793",2020,3,28,13,"neutral",36574,0.494457063
"4794",2020,3,28,13,"positive",7575,0.10240915
"4795",2020,3,28,14,"negative",29751,0.419429877
"4796",2020,3,28,14,"neutral",34217,0.482391586
"4797",2020,3,28,14,"positive",6964,0.098178537
"4798",2020,3,28,15,"negative",32071,0.419157529
"4799",2020,3,28,15,"neutral",36162,0.472625567
"4800",2020,3,28,15,"positive",8280,0.108216904
"4801",2020,3,28,16,"negative",29591,0.429571024
"4802",2020,3,28,16,"neutral",32228,0.467852217
"4803",2020,3,28,16,"positive",7066,0.102576758
"4804",2020,3,28,17,"negative",32785,0.426571425
"4805",2020,3,28,17,"neutral",36241,0.471538051
"4806",2020,3,28,17,"positive",7831,0.101890524
"4807",2020,3,28,18,"negative",33845,0.434651393
"4808",2020,3,28,18,"neutral",36181,0.464651264
"4809",2020,3,28,18,"positive",7841,0.100697343
"4810",2020,3,28,19,"negative",30457,0.433563945
"4811",2020,3,28,19,"neutral",32291,0.45967145
"4812",2020,3,28,19,"positive",7500,0.106764605
"4813",2020,3,28,20,"negative",34879,0.437151416
"4814",2020,3,28,20,"neutral",36160,0.453206663
"4815",2020,3,28,20,"positive",8748,0.109641922
"4816",2020,3,28,21,"negative",33218,0.439037285
"4817",2020,3,28,21,"neutral",34402,0.454686034
"4818",2020,3,28,21,"positive",8041,0.106276682
"4819",2020,3,28,22,"negative",31751,0.441581019
"4820",2020,3,28,22,"neutral",33097,0.460300683
"4821",2020,3,28,22,"positive",7055,0.098118298
"4822",2020,3,28,23,"negative",34273,0.447398995
"4823",2020,3,28,23,"neutral",34774,0.453939038
"4824",2020,3,28,23,"positive",7558,0.098661967
"4825",2020,3,29,0,"negative",30264,0.431812345
"4826",2020,3,29,0,"neutral",33128,0.472676426
"4827",2020,3,29,0,"positive",6694,0.095511229
"4828",2020,3,29,1,"negative",31699,0.432461562
"4829",2020,3,29,1,"neutral",34423,0.469624415
"4830",2020,3,29,1,"positive",7177,0.097914023
"4831",2020,3,29,2,"negative",31952,0.415198295
"4832",2020,3,29,2,"neutral",36112,0.469255159
"4833",2020,3,29,2,"positive",8892,0.115546546
"4834",2020,3,29,3,"negative",28113,0.429737538
"4835",2020,3,29,3,"neutral",30478,0.465889115
"4836",2020,3,29,3,"positive",6828,0.104373347
"4837",2020,3,29,4,"negative",32185,0.436537001
"4838",2020,3,29,4,"neutral",34105,0.462578668
"4839",2020,3,29,4,"positive",7438,0.100884332
"4840",2020,3,29,5,"negative",32255,0.426591369
"4841",2020,3,29,5,"neutral",35768,0.473052863
"4842",2020,3,29,5,"positive",7588,0.100355768
"4843",2020,3,29,6,"negative",28226,0.425263285
"4844",2020,3,29,6,"neutral",31541,0.475208293
"4845",2020,3,29,6,"positive",6606,0.099528423
"4846",2020,3,29,7,"negative",28360,0.427462507
"4847",2020,3,29,7,"neutral",30959,0.466636521
"4848",2020,3,29,7,"positive",7026,0.105900972
"4849",2020,3,29,8,"negative",28027,0.424163085
"4850",2020,3,29,8,"neutral",31107,0.470776076
"4851",2020,3,29,8,"positive",6942,0.105060839
"4852",2020,3,29,9,"negative",28846,0.419248881
"4853",2020,3,29,9,"neutral",32782,0.476454857
"4854",2020,3,29,9,"positive",7176,0.104296262
"4855",2020,3,29,10,"negative",27047,0.423138298
"4856",2020,3,29,10,"neutral",30816,0.482102628
"4857",2020,3,29,10,"positive",6057,0.094759074
"4858",2020,3,29,11,"negative",29542,0.426217682
"4859",2020,3,29,11,"neutral",33036,0.476627424
"4860",2020,3,29,11,"positive",6734,0.097154894
"4861",2020,3,29,12,"negative",30325,0.425381195
"4862",2020,3,29,12,"neutral",33930,0.475950006
"4863",2020,3,29,12,"positive",7034,0.098668799
"4864",2020,3,29,13,"negative",28764,0.441355183
"4865",2020,3,29,13,"neutral",30460,0.467378629
"4866",2020,3,29,13,"positive",5948,0.091266188
"4867",2020,3,29,14,"negative",33926,0.44671802
"4868",2020,3,29,14,"neutral",34693,0.456817434
"4869",2020,3,29,14,"positive",7326,0.096464547
"4870",2020,3,29,15,"negative",34774,0.450819991
"4871",2020,3,29,15,"neutral",35313,0.45780774
"4872",2020,3,29,15,"positive",7048,0.091372269
"4873",2020,3,29,16,"negative",32660,0.459404715
"4874",2020,3,29,16,"neutral",30878,0.434338603
"4875",2020,3,29,16,"positive",7554,0.106256681
"4876",2020,3,29,17,"negative",37600,0.471508828
"4877",2020,3,29,17,"neutral",34654,0.43456561
"4878",2020,3,29,17,"positive",7490,0.093925562
"4879",2020,3,29,18,"negative",37518,0.467054239
"4880",2020,3,29,18,"neutral",35671,0.444061298
"4881",2020,3,29,18,"positive",7140,0.088884463
"4882",2020,3,29,19,"negative",34174,0.478218889
"4883",2020,3,29,19,"neutral",31201,0.436615776
"4884",2020,3,29,19,"positive",6086,0.085165335
"4885",2020,3,29,20,"negative",37773,0.477178843
"4886",2020,3,29,20,"neutral",34802,0.439646787
"4887",2020,3,29,20,"positive",6584,0.083174371
"4888",2020,3,29,21,"negative",34579,0.468004764
"4889",2020,3,29,21,"neutral",33541,0.453956095
"4890",2020,3,29,21,"positive",5766,0.078039141
"4891",2020,3,29,22,"negative",35502,0.462325824
"4892",2020,3,29,22,"neutral",35327,0.460046881
"4893",2020,3,29,22,"positive",5961,0.077627295
"4894",2020,3,29,23,"negative",36741,0.461477592
"4895",2020,3,29,23,"neutral",36207,0.454770398
"4896",2020,3,29,23,"positive",6668,0.08375201
"4897",2020,3,30,0,"negative",31980,0.466915844
"4898",2020,3,30,0,"neutral",30850,0.450417567
"4899",2020,3,30,0,"positive",5662,0.082666589
"4900",2020,3,30,1,"negative",36508,0.471247305
"4901",2020,3,30,1,"neutral",34386,0.443856411
"4902",2020,3,30,1,"positive",6577,0.084896284
"4903",2020,3,30,2,"negative",34997,0.47103556
"4904",2020,3,30,2,"neutral",33892,0.456163019
"4905",2020,3,30,2,"positive",5409,0.072801421
"4906",2020,3,30,3,"negative",35695,0.479494378
"4907",2020,3,30,3,"neutral",33003,0.443332483
"4908",2020,3,30,3,"positive",5745,0.077173139
"4909",2020,3,30,4,"negative",36536,0.476181787
"4910",2020,3,30,4,"neutral",34385,0.448147328
"4911",2020,3,30,4,"positive",5806,0.075670885
"4912",2020,3,30,5,"negative",32487,0.480982485
"4913",2020,3,30,5,"neutral",30165,0.446604385
"4914",2020,3,30,5,"positive",4891,0.072413129
"4915",2020,3,30,6,"negative",34291,0.457976628
"4916",2020,3,30,6,"neutral",34048,0.454731219
"4917",2020,3,30,6,"positive",6536,0.087292154
"4918",2020,3,30,7,"negative",31168,0.440917257
"4919",2020,3,30,7,"neutral",33443,0.473100482
"4920",2020,3,30,7,"positive",6078,0.08598226
"4921",2020,3,30,8,"negative",28378,0.444810182
"4922",2020,3,30,8,"neutral",29892,0.468541334
"4923",2020,3,30,8,"positive",5528,0.086648484
"4924",2020,3,30,9,"negative",31446,0.435666884
"4925",2020,3,30,9,"neutral",34012,0.47121739
"4926",2020,3,30,9,"positive",6721,0.093115726
"4927",2020,3,30,10,"negative",28578,0.431183802
"4928",2020,3,30,10,"neutral",31795,0.479721778
"4929",2020,3,30,10,"positive",5905,0.08909442
"4930",2020,3,30,11,"negative",30791,0.443463483
"4931",2020,3,30,11,"neutral",32511,0.468235565
"4932",2020,3,30,11,"positive",6131,0.088300952
"4933",2020,3,30,12,"negative",34262,0.458477185
"4934",2020,3,30,12,"neutral",34349,0.459641376
"4935",2020,3,30,12,"positive",6119,0.08188144
"4936",2020,3,30,13,"negative",13197,0.431641264
"4937",2020,3,30,13,"neutral",13961,0.456629816
"4938",2020,3,30,13,"positive",3416,0.11172892
"4939",2020,3,30,14,"negative",11330,0.406005877
"4940",2020,3,30,14,"neutral",13164,0.47172651
"4941",2020,3,30,14,"positive",3412,0.122267613
"4942",2020,3,30,15,"negative",9809,0.407198306
"4943",2020,3,30,15,"neutral",11472,0.476233966
"4944",2020,3,30,15,"positive",2808,0.116567728
"4945",2020,3,30,16,"negative",10591,0.407816712
"4946",2020,3,30,16,"neutral",12284,0.473007316
"4947",2020,3,30,16,"positive",3095,0.119175972
"4948",2020,3,30,17,"negative",9401,0.412831548
"4949",2020,3,30,17,"neutral",10595,0.46526436
"4950",2020,3,30,17,"positive",2776,0.121904093
"4951",2020,3,30,18,"negative",12506,0.415868582
"4952",2020,3,30,18,"neutral",13956,0.464086193
"4953",2020,3,30,18,"positive",3610,0.120045225
"4954",2020,3,30,19,"negative",12559,0.413179366
"4955",2020,3,30,19,"neutral",14296,0.470325043
"4956",2020,3,30,19,"positive",3541,0.116495592
"4957",2020,3,30,20,"negative",8832,0.42308982
"4958",2020,3,30,20,"neutral",9711,0.465197605
"4959",2020,3,30,20,"positive",2332,0.111712575
"4960",2020,3,30,21,"negative",13722,0.425963867
"4961",2020,3,30,21,"neutral",14993,0.465418762
"4962",2020,3,30,21,"positive",3499,0.108617371
"4963",2020,3,30,22,"negative",10923,0.43737487
"4964",2020,3,30,22,"neutral",11308,0.452790903
"4965",2020,3,30,22,"positive",2743,0.109834228
"4966",2020,3,30,23,"negative",12817,0.430997377
"4967",2020,3,30,23,"neutral",13796,0.463918219
"4968",2020,3,30,23,"positive",3125,0.105084404
"4969",2020,3,31,0,"negative",13285,0.424440895
"4970",2020,3,31,0,"neutral",14231,0.454664537
"4971",2020,3,31,0,"positive",3784,0.120894569
"4972",2020,3,31,1,"negative",8583,0.434736362
"4973",2020,3,31,1,"neutral",8945,0.453071975
"4974",2020,3,31,1,"positive",2215,0.112191663
"4975",2020,3,31,2,"negative",12538,0.431259244
"4976",2020,3,31,2,"neutral",13233,0.455164586
"4977",2020,3,31,2,"positive",3302,0.11357617
"4978",2020,3,31,3,"negative",10710,0.424410541
"4979",2020,3,31,3,"neutral",11632,0.460947097
"4980",2020,3,31,3,"positive",2893,0.114642362
"4981",2020,3,31,4,"negative",7210,0.414773054
"4982",2020,3,31,4,"neutral",8296,0.477247886
"4983",2020,3,31,4,"positive",1877,0.10797906
"4984",2020,3,31,5,"negative",10626,0.413398693
"4985",2020,3,31,5,"neutral",12086,0.470199191
"4986",2020,3,31,5,"positive",2992,0.116402116
"4987",2020,3,31,6,"negative",10024,0.404748445
"4988",2020,3,31,6,"neutral",12027,0.485625454
"4989",2020,3,31,6,"positive",2715,0.1096261
"4990",2020,3,31,7,"negative",6838,0.393259719
"4991",2020,3,31,7,"neutral",8647,0.497296986
"4992",2020,3,31,7,"positive",1903,0.109443294
"4993",2020,3,31,8,"negative",9898,0.385391115
"4994",2020,3,31,8,"neutral",12725,0.495463926
"4995",2020,3,31,8,"positive",3060,0.11914496
"4996",2020,3,31,9,"negative",8027,0.388905039
"4997",2020,3,31,9,"neutral",10072,0.487984496
"4998",2020,3,31,9,"positive",2541,0.123110465
"4999",2020,3,31,10,"negative",8191,0.392402031
"5000",2020,3,31,10,"neutral",10129,0.485244802
"5001",2020,3,31,10,"positive",2554,0.122353167
"5002",2020,3,31,11,"negative",10560,0.405312044
"5003",2020,3,31,11,"neutral",12453,0.477968834
"5004",2020,3,31,11,"positive",3041,0.116719122
"5005",2020,3,31,12,"negative",8046,0.406897947
"5006",2020,3,31,12,"neutral",9495,0.480175989
"5007",2020,3,31,12,"positive",2233,0.112926065
"5008",2020,3,31,13,"negative",9851,0.409145658
"5009",2020,3,31,13,"neutral",11413,0.47402085
"5010",2020,3,31,13,"positive",2813,0.116833493
"5011",2020,3,31,14,"negative",10640,0.410477991
"5012",2020,3,31,14,"neutral",12178,0.469812121
"5013",2020,3,31,14,"positive",3103,0.119709888
"5014",2020,3,31,15,"negative",10164,0.427328148
"5015",2020,3,31,15,"neutral",10892,0.457935674
"5016",2020,3,31,15,"positive",2729,0.114736178
"5017",2020,3,31,16,"negative",12697,0.426503191
"5018",2020,3,31,16,"neutral",13550,0.455156198
"5019",2020,3,31,16,"positive",3523,0.118340611
"5020",2020,3,31,17,"negative",9119,0.411024971
"5021",2020,3,31,17,"neutral",10229,0.461056522
"5022",2020,3,31,17,"positive",2838,0.127918507
"5023",2020,3,31,18,"negative",11075,0.423972131
"5024",2020,3,31,18,"neutral",11841,0.453296072
"5025",2020,3,31,18,"positive",3206,0.122731797
"5026",2020,3,31,19,"negative",1634,0.418116684
"5027",2020,3,31,19,"neutral",1829,0.46801433
"5028",2020,3,31,19,"positive",445,0.113868987
"5029",2020,3,31,20,"negative",3464,0.433922084
"5030",2020,3,31,20,"neutral",3555,0.445321308
"5031",2020,3,31,20,"positive",964,0.120756608
"5032",2020,3,31,21,"negative",11131,0.434991598
"5033",2020,3,31,21,"neutral",11558,0.451678456
"5034",2020,3,31,21,"positive",2900,0.113329946
"5035",2020,3,31,22,"negative",24282,0.455512409
"5036",2020,3,31,22,"neutral",23491,0.440673833
"5037",2020,3,31,22,"positive",5534,0.103813758
"5038",2020,3,31,23,"negative",27016,0.467412931
"5039",2020,3,31,23,"neutral",24883,0.430509178
"5040",2020,3,31,23,"positive",5900,0.102077891
"5041",2020,4,1,0,"negative",15100,0.459050283
"5042",2020,4,1,0,"neutral",14416,0.438256217
"5043",2020,4,1,0,"positive",3378,0.1026935
"5044",2020,4,1,1,"negative",9625,0.449787373
"5045",2020,4,1,1,"neutral",9596,0.44843217
"5046",2020,4,1,1,"positive",2178,0.101780457
"5047",2020,4,1,2,"negative",14737,0.450852021
"5048",2020,4,1,2,"neutral",14325,0.438247621
"5049",2020,4,1,2,"positive",3625,0.110900358
"5050",2020,4,1,3,"negative",9341,0.448633591
"5051",2020,4,1,3,"neutral",9255,0.444503146
"5052",2020,4,1,3,"positive",2225,0.106863263
"5053",2020,4,1,4,"negative",13511,0.44750265
"5054",2020,4,1,4,"neutral",13664,0.452570217
"5055",2020,4,1,4,"positive",3017,0.099927133
"5056",2020,4,1,5,"negative",11328,0.438152704
"5057",2020,4,1,5,"neutral",11892,0.45996751
"5058",2020,4,1,5,"positive",2634,0.101879786
"5059",2020,4,1,6,"negative",8682,0.41942029
"5060",2020,4,1,6,"neutral",9769,0.471932367
"5061",2020,4,1,6,"positive",2249,0.108647343
"5062",2020,4,1,7,"negative",11495,0.417029459
"5063",2020,4,1,7,"neutral",13005,0.471811058
"5064",2020,4,1,7,"positive",3064,0.111159483
"5065",2020,4,1,8,"negative",7682,0.414325009
"5066",2020,4,1,8,"neutral",8725,0.470578717
"5067",2020,4,1,8,"positive",2134,0.115096273
"5068",2020,4,1,9,"negative",9989,0.399591967
"5069",2020,4,1,9,"neutral",12161,0.486478918
"5070",2020,4,1,9,"positive",2848,0.113929114
"5071",2020,4,1,10,"negative",6822,0.40648275
"5072",2020,4,1,10,"neutral",8002,0.476791992
"5073",2020,4,1,10,"positive",1959,0.116725258
"5074",2020,4,1,11,"negative",10662,0.416110526
"5075",2020,4,1,11,"neutral",12078,0.471373375
"5076",2020,4,1,11,"positive",2883,0.112516099
"5077",2020,4,1,12,"negative",25340,0.444530208
"5078",2020,4,1,12,"neutral",26826,0.470598554
"5079",2020,4,1,12,"positive",4838,0.084871237
"5080",2020,4,1,13,"negative",30734,0.456373248
"5081",2020,4,1,13,"neutral",31088,0.461629841
"5082",2020,4,1,13,"positive",5522,0.081996911
"5083",2020,4,1,14,"negative",34966,0.459347618
"5084",2020,4,1,14,"neutral",34953,0.459176837
"5085",2020,4,1,14,"positive",6202,0.081475546
"5086",2020,4,1,15,"negative",32065,0.465229314
"5087",2020,4,1,15,"neutral",31785,0.461166809
"5088",2020,4,1,15,"positive",5073,0.073603877
"5089",2020,4,1,16,"negative",36617,0.460492725
"5090",2020,4,1,16,"neutral",36807,0.462882151
"5091",2020,4,1,16,"positive",6093,0.076625124
"5092",2020,4,1,17,"negative",33657,0.455396647
"5093",2020,4,1,17,"neutral",34821,0.47114617
"5094",2020,4,1,17,"positive",5429,0.073457183
"5095",2020,4,1,18,"negative",34318,0.454940743
"5096",2020,4,1,18,"neutral",35368,0.468860196
"5097",2020,4,1,18,"positive",5748,0.076199061
"5098",2020,4,1,19,"negative",36717,0.450814036
"5099",2020,4,1,19,"neutral",38200,0.46902242
"5100",2020,4,1,19,"positive",6529,0.080163544
"5101",2020,4,1,20,"negative",33095,0.462789462
"5102",2020,4,1,20,"neutral",33092,0.462747511
"5103",2020,4,1,20,"positive",5325,0.074463027
"5104",2020,4,1,21,"negative",36835,0.466023962
"5105",2020,4,1,21,"neutral",36378,0.460242153
"5106",2020,4,1,21,"positive",5828,0.073733885
"5107",2020,4,1,22,"negative",38094,0.475028993
"5108",2020,4,1,22,"neutral",36402,0.453929894
"5109",2020,4,1,22,"positive",5697,0.071041113
"5110",2020,4,1,23,"negative",32445,0.470852018
"5111",2020,4,1,23,"neutral",31350,0.454961034
"5112",2020,4,1,23,"positive",5112,0.074186948
"5113",2020,4,2,0,"negative",37244,0.479756798
"5114",2020,4,2,0,"neutral",34749,0.447617575
"5115",2020,4,2,0,"positive",5638,0.072625626
"5116",2020,4,2,1,"negative",35479,0.465952221
"5117",2020,4,2,1,"neutral",35302,0.463627648
"5118",2020,4,2,1,"positive",5362,0.070420131
"5119",2020,4,2,2,"negative",33642,0.478685259
"5120",2020,4,2,2,"neutral",32045,0.455961867
"5121",2020,4,2,2,"positive",4593,0.065352874
"5122",2020,4,2,3,"negative",36319,0.483119613
"5123",2020,4,2,3,"neutral",33883,0.450715654
"5124",2020,4,2,3,"positive",4974,0.066164733
"5125",2020,4,2,4,"negative",35229,0.487882229
"5126",2020,4,2,4,"neutral",32159,0.445366164
"5127",2020,4,2,4,"positive",4820,0.066751606
"5128",2020,4,2,5,"negative",32767,0.483560107
"5129",2020,4,2,5,"neutral",30448,0.449337387
"5130",2020,4,2,5,"positive",4547,0.067102506
"5131",2020,4,2,6,"negative",33231,0.468134562
"5132",2020,4,2,6,"neutral",32506,0.45792128
"5133",2020,4,2,6,"positive",5249,0.073944158
"5134",2020,4,2,7,"negative",30160,0.469928327
"5135",2020,4,2,7,"neutral",29256,0.455842942
"5136",2020,4,2,7,"positive",4764,0.074228732
"5137",2020,4,2,8,"negative",30952,0.467009672
"5138",2020,4,2,8,"neutral",30265,0.456644085
"5139",2020,4,2,8,"positive",5060,0.076346244
"5140",2020,4,2,9,"negative",30137,0.448988409
"5141",2020,4,2,9,"neutral",30234,0.450433539
"5142",2020,4,2,9,"positive",6751,0.100578052
"5143",2020,4,2,10,"negative",28731,0.458134677
"5144",2020,4,2,10,"neutral",28669,0.457146046
"5145",2020,4,2,10,"positive",5313,0.084719277
"5146",2020,4,2,11,"negative",30167,0.452774401
"5147",2020,4,2,11,"neutral",30937,0.464331277
"5148",2020,4,2,11,"positive",5523,0.082894322
"5149",2020,4,2,12,"negative",32771,0.452238353
"5150",2020,4,2,12,"neutral",33590,0.463540517
"5151",2020,4,2,12,"positive",6103,0.08422113
"5152",2020,4,2,13,"negative",30975,0.477920755
"5153",2020,4,2,13,"neutral",28773,0.443945566
"5154",2020,4,2,13,"positive",5064,0.078133679
"5155",2020,4,2,14,"negative",32012,0.450574971
"5156",2020,4,2,14,"neutral",33173,0.466916267
"5157",2020,4,2,14,"positive",5862,0.082508762
"5158",2020,4,2,15,"negative",30460,0.441378911
"5159",2020,4,2,15,"neutral",32899,0.476721102
"5160",2020,4,2,15,"positive",5652,0.081899987
"5161",2020,4,2,16,"negative",32153,0.436588545
"5162",2020,4,2,16,"neutral",35185,0.477758466
"5163",2020,4,2,16,"positive",6308,0.085652989
"5164",2020,4,2,17,"negative",29897,0.436745844
"5165",2020,4,2,17,"neutral",32706,0.477780699
"5166",2020,4,2,17,"positive",5851,0.085473457
"5167",2020,4,2,18,"negative",31078,0.43920294
"5168",2020,4,2,18,"neutral",33662,0.475720746
"5169",2020,4,2,18,"positive",6020,0.085076314
"5170",2020,4,2,19,"negative",33206,0.441357861
"5171",2020,4,2,19,"neutral",35211,0.468007337
"5172",2020,4,2,19,"positive",6819,0.090634802
"5173",2020,4,2,20,"negative",30997,0.45732454
"5174",2020,4,2,20,"neutral",31313,0.461986751
"5175",2020,4,2,20,"positive",5469,0.080688709
"5176",2020,4,2,21,"negative",33525,0.449348595
"5177",2020,4,2,21,"neutral",34757,0.46586157
"5178",2020,4,2,21,"positive",6326,0.084789835
"5179",2020,4,2,22,"negative",33616,0.457149074
"5180",2020,4,2,22,"neutral",33868,0.46057606
"5181",2020,4,2,22,"positive",6050,0.082274866
"5182",2020,4,2,23,"negative",28789,0.462972195
"5183",2020,4,2,23,"neutral",28483,0.458051236
"5184",2020,4,2,23,"positive",4911,0.078976569
"5185",2020,4,3,0,"negative",33797,0.464985416
"5186",2020,4,3,0,"neutral",32356,0.44515987
"5187",2020,4,3,0,"positive",6531,0.089854714
"5188",2020,4,3,1,"negative",32435,0.45993392
"5189",2020,4,3,1,"neutral",32122,0.455495526
"5190",2020,4,3,1,"positive",5964,0.084570553
"5191",2020,4,3,2,"negative",29250,0.445530982
"5192",2020,4,3,2,"neutral",31212,0.475415829
"5193",2020,4,3,2,"positive",5190,0.07905319
"5194",2020,4,3,3,"negative",30254,0.435905194
"5195",2020,4,3,3,"neutral",33402,0.481262157
"5196",2020,4,3,3,"positive",5749,0.082832649
"5197",2020,4,3,4,"negative",28235,0.427777104
"5198",2020,4,3,4,"neutral",32395,0.490803588
"5199",2020,4,3,4,"positive",5374,0.081419308
"5200",2020,4,3,5,"negative",30430,0.438459987
"5201",2020,4,3,5,"neutral",33226,0.47874701
"5202",2020,4,3,5,"positive",5746,0.082793003
"5203",2020,4,3,6,"negative",27688,0.432800825
"5204",2020,4,3,6,"neutral",30535,0.477303279
"5205",2020,4,3,6,"positive",5751,0.089895895
"5206",2020,4,3,7,"negative",25794,0.426968152
"5207",2020,4,3,7,"neutral",29097,0.48164272
"5208",2020,4,3,7,"positive",5521,0.091389128
"5209",2020,4,3,8,"negative",27116,0.396914384
"5210",2020,4,3,8,"neutral",33852,0.495513562
"5211",2020,4,3,8,"positive",7349,0.107572054
"5212",2020,4,3,9,"negative",24622,0.402024655
"5213",2020,4,3,9,"neutral",30743,0.501967508
"5214",2020,4,3,9,"positive",5880,0.096007837
"5215",2020,4,3,10,"negative",26636,0.404016503
"5216",2020,4,3,10,"neutral",32748,0.496723699
"5217",2020,4,3,10,"positive",6544,0.099259799
"5218",2020,4,3,11,"negative",27246,0.412037807
"5219",2020,4,3,11,"neutral",32444,0.490646503
"5220",2020,4,3,11,"positive",6435,0.09731569
"5221",2020,4,3,12,"negative",26078,0.415632023
"5222",2020,4,3,12,"neutral",30585,0.487464737
"5223",2020,4,3,12,"positive",6080,0.09690324
"5224",2020,4,3,13,"negative",31153,0.430331662
"5225",2020,4,3,13,"neutral",34612,0.478112525
"5226",2020,4,3,13,"positive",6628,0.091555813
"5227",2020,4,3,14,"negative",28240,0.430842462
"5228",2020,4,3,14,"neutral",31370,0.478595185
"5229",2020,4,3,14,"positive",5936,0.090562353
"5230",2020,4,3,15,"negative",33209,0.441204214
"5231",2020,4,3,15,"neutral",35458,0.471083713
"5232",2020,4,3,15,"positive",6602,0.087712073
"5233",2020,4,3,16,"negative",35444,0.450351321
"5234",2020,4,3,16,"neutral",35998,0.457390443
"5235",2020,4,3,16,"positive",7261,0.092258237
"5236",2020,4,3,17,"negative",31484,0.448892881
"5237",2020,4,3,17,"neutral",31532,0.449577256
"5238",2020,4,3,17,"positive",7121,0.101529863
"5239",2020,4,3,18,"negative",21434,0.418649166
"5240",2020,4,3,18,"neutral",23994,0.468651119
"5241",2020,4,3,18,"positive",5770,0.112699715
"5242",2020,4,3,19,"negative",35220,0.440674149
"5243",2020,4,3,19,"neutral",36628,0.458291105
"5244",2020,4,3,19,"positive",8075,0.101034746
"5245",2020,4,3,20,"negative",30251,0.453967015
"5246",2020,4,3,20,"neutral",30315,0.454927443
"5247",2020,4,3,20,"positive",6071,0.091105542
"5248",2020,4,3,21,"negative",31051,0.453133893
"5249",2020,4,3,21,"neutral",31550,0.460415907
"5250",2020,4,3,21,"positive",5924,0.086450201
"5251",2020,4,3,22,"negative",29654,0.461806799
"5252",2020,4,3,22,"neutral",29630,0.461433043
"5253",2020,4,3,22,"positive",4929,0.076760158
"5254",2020,4,3,23,"negative",28357,0.479157162
"5255",2020,4,3,23,"neutral",26299,0.444382488
"5256",2020,4,3,23,"positive",4525,0.07646035
"5257",2020,4,4,0,"negative",34416,0.463502667
"5258",2020,4,4,0,"neutral",33140,0.446317944
"5259",2020,4,4,0,"positive",6696,0.090179389
"5260",2020,4,4,1,"negative",34233,0.46734471
"5261",2020,4,4,1,"neutral",32563,0.444546075
"5262",2020,4,4,1,"positive",6454,0.088109215
"5263",2020,4,4,2,"negative",30155,0.472167854
"5264",2020,4,4,2,"neutral",28556,0.447130666
"5265",2020,4,4,2,"positive",5154,0.08070148
"5266",2020,4,4,3,"negative",35048,0.479669345
"5267",2020,4,4,3,"neutral",32153,0.440048175
"5268",2020,4,4,3,"positive",5866,0.08028248
"5269",2020,4,4,4,"negative",33625,0.474226077
"5270",2020,4,4,4,"neutral",31356,0.442225513
"5271",2020,4,4,4,"positive",5924,0.08354841
"5272",2020,4,4,5,"negative",29488,0.462295802
"5273",2020,4,4,5,"neutral",28877,0.452716897
"5274",2020,4,4,5,"positive",5421,0.084987301
"5275",2020,4,4,6,"negative",30245,0.441558631
"5276",2020,4,4,6,"neutral",31512,0.460056062
"5277",2020,4,4,6,"positive",6739,0.098385307
"5278",2020,4,4,7,"negative",29628,0.436894492
"5279",2020,4,4,7,"neutral",31374,0.462641009
"5280",2020,4,4,7,"positive",6813,0.100464499
"5281",2020,4,4,8,"negative",26155,0.427271539
"5282",2020,4,4,8,"neutral",28253,0.461544745
"5283",2020,4,4,8,"positive",6806,0.111183716
"5284",2020,4,4,9,"negative",28456,0.424722757
"5285",2020,4,4,9,"neutral",30851,0.460469559
"5286",2020,4,4,9,"positive",7692,0.114807684
"5287",2020,4,4,10,"negative",29762,0.444434489
"5288",2020,4,4,10,"neutral",30195,0.450900457
"5289",2020,4,4,10,"positive",7009,0.104665054
"5290",2020,4,4,11,"negative",29070,0.445367079
"5291",2020,4,4,11,"neutral",30202,0.462709891
"5292",2020,4,4,11,"positive",6000,0.09192303
"5293",2020,4,4,12,"negative",31647,0.443794699
"5294",2020,4,4,12,"neutral",32855,0.46073482
"5295",2020,4,4,12,"positive",6808,0.095470481
"5296",2020,4,4,13,"negative",31152,0.446297331
"5297",2020,4,4,13,"neutral",30762,0.440710018
"5298",2020,4,4,13,"positive",7887,0.112992651
"5299",2020,4,4,14,"negative",33588,0.453187614
"5300",2020,4,4,14,"neutral",32533,0.438952978
